date,product,category,qty,price
2025-03-12,Pan Tajado 500g,Panaderia,2,6329.77
2025-03-12,Papas 30g,Snacks,11,2485.75
2025-03-12,Papel Higienico x4,Aseo,1,9837.34
2025-03-12,Queso Campesino 250g,Lacteos,2,7100.56
2025-03-12,Sal 500g,Despensa,5,1949.3
2025-03-12,Yogurt Fresa 200ml,Lacteos,6,2679.84
2025-03-13,Aceite 1L,Despensa,4,15983.6
2025-03-13,Agua 600ml,Bebidas,9,2210.8
2025-03-13,Arroz 1kg,Despensa,6,4888.21
2025-03-13,Azucar 1kg,Despensa,2,4832.11
2025-03-13,Bebida Energetica 250ml,Bebidas,3,4251.33
2025-03-13,Cafe Molido 250g,Despensa,1,9314.25
2025-03-13,Cerveza Sixpack,Bebidas,2,14946.24
2025-03-13,Chitos 40g,Snacks,4,2630.25
2025-03-13,Chocolate 250g,Despensa,3,8447.97
2025-03-13,Detergente 500g,Aseo,2,6928.3
2025-03-13,Frijol 500g,Granos,5,5241.91
2025-03-13,Galletas Chocolate,Snacks,3,3626.63
2025-03-13,Gaseosa Cola 400ml,Bebidas,7,2930.74
2025-03-13,Gaseosa Manzana 400ml,Bebidas,8,2752.86
2025-03-13,Harina Trigo 1kg,Despensa,1,4020.45
2025-03-13,Huevos x30,Despensa,2,17409.55
2025-03-13,Jabon Barra,Aseo,3,3203.82
2025-03-13,Jugo Mango 300ml,Bebidas,9,2787.21
2025-03-13,Leche Entera 900ml,Lacteos,8,4337.55
2025-03-13,Mani 50g,Snacks,5,2877.92
2025-03-13,Pan Blandito x5,Panaderia,5,3004.86
2025-03-13,Pan Tajado 500g,Panaderia,2,5919.1
2025-03-13,Papas 30g,Snacks,10,2430.1
2025-03-13,Papel Higienico x4,Aseo,2,8940.95
2025-03-13,Queso Campesino 250g,Lacteos,2,7950.58
2025-03-13,Sal 500g,Despensa,3,1878.61
2025-03-13,Yogurt Fresa 200ml,Lacteos,3,2695.84
2025-03-14,Agua 600ml,Bebidas,11,2066.91
2025-03-14,Arroz 1kg,Despensa,4,4865.09
2025-03-14,Azucar 1kg,Despensa,2,4824.41
2025-03-14,Bebida Energetica 250ml,Bebidas,5,4718.05
2025-03-14,Cafe Molido 250g,Despensa,1,8979.74
2025-03-14,Cerveza Sixpack,Bebidas,9,13988.02
2025-03-14,Chitos 40g,Snacks,6,2802.79
2025-03-14,Chocolate 250g,Despensa,1,8336.14
2025-03-14,Detergente 500g,Aseo,1,6835.51
2025-03-14,Frijol 500g,Granos,4,5055.75
2025-03-14,Galletas Chocolate,Snacks,16,3375.05
2025-03-14,Gaseosa Cola 400ml,Bebidas,17,3001.65
2025-03-14,Gaseosa Manzana 400ml,Bebidas,9,2974.93
2025-03-14,Harina Trigo 1kg,Despensa,4,3925.86
2025-03-14,Huevos x30,Despensa,7,16687.78
2025-03-14,Jabon Barra,Aseo,5,3182.35
2025-03-14,Jugo Mango 300ml,Bebidas,6,3146.3
2025-03-14,Leche Entera 900ml,Lacteos,9,4071.3
2025-03-14,Mani 50g,Snacks,4,3026.13
2025-03-14,Pan Blandito x5,Panaderia,8,3141.44
2025-03-14,Pan Tajado 500g,Panaderia,3,6253.43
2025-03-14,Papas 30g,Snacks,14,2368.27
2025-03-14,Papel Higienico x4,Aseo,1,9224.33
2025-03-14,Queso Campesino 250g,Lacteos,9,7626.94
2025-03-14,Sal 500g,Despensa,2,1757.45
2025-03-14,Yogurt Fresa 200ml,Lacteos,9,2517.96
2025-03-15,Aceite 1L,Despensa,1,16197.71
2025-03-15,Agua 600ml,Bebidas,6,2171.4
2025-03-15,Arroz 1kg,Despensa,6,4842.63
2025-03-15,Azucar 1kg,Despensa,3,4754.18
2025-03-15,Bebida Energetica 250ml,Bebidas,3,4690.43
2025-03-15,Cafe Molido 250g,Despensa,2,9522.29
2025-03-15,Cerveza Sixpack,Bebidas,2,14030.73
2025-03-15,Chitos 40g,Snacks,5,2802.25
2025-03-15,Detergente 500g,Aseo,2,6288.17
2025-03-15,Frijol 500g,Granos,2,5227.08
2025-03-15,Galletas Chocolate,Snacks,12,3696.86
2025-03-15,Gaseosa Cola 400ml,Bebidas,11,2876.45
2025-03-15,Gaseosa Manzana 400ml,Bebidas,12,2682.88
2025-03-15,Harina Trigo 1kg,Despensa,2,4228.21
2025-03-15,Huevos x30,Despensa,3,16305.34
2025-03-15,Jabon Barra,Aseo,8,2861.54
2025-03-15,Jugo Mango 300ml,Bebidas,12,3333.85
2025-03-15,Leche Entera 900ml,Lacteos,6,4020.09
2025-03-15,Lenteja 500g,Granos,2,4753.3
2025-03-15,Mani 50g,Snacks,5,2477.66
2025-03-15,Pan Blandito x5,Panaderia,4,3147.03
2025-03-15,Pan Tajado 500g,Panaderia,4,5719.78
2025-03-15,Papas 30g,Snacks,12,2578.73
2025-03-15,Papel Higienico x4,Aseo,2,9057.99
2025-03-15,Queso Campesino 250g,Lacteos,2,7278.85
2025-03-15,Sal 500g,Despensa,2,1972.73
2025-03-15,Yogurt Fresa 200ml,Lacteos,6,2595.44
2025-03-16,Aceite 1L,Despensa,1,15395.59
2025-03-16,Agua 600ml,Bebidas,12,2164.16
2025-03-16,Arroz 1kg,Despensa,1,4675.37
2025-03-16,Bebida Energetica 250ml,Bebidas,2,4640.96
2025-03-16,Cerveza Sixpack,Bebidas,5,14705.04
2025-03-16,Chitos 40g,Snacks,3,2481.08
2025-03-16,Chocolate 250g,Despensa,2,8599.39
2025-03-16,Detergente 500g,Aseo,2,6566.57
2025-03-16,Frijol 500g,Granos,7,5406.35
2025-03-16,Galletas Chocolate,Snacks,7,3611.88
2025-03-16,Gaseosa Cola 400ml,Bebidas,15,2995.21
2025-03-16,Gaseosa Manzana 400ml,Bebidas,13,2856.94
2025-03-16,Harina Trigo 1kg,Despensa,4,4038.5
2025-03-16,Huevos x30,Despensa,3,17515.64
2025-03-16,Jabon Barra,Aseo,3,3178.13
2025-03-16,Jugo Mango 300ml,Bebidas,10,3176.16
2025-03-16,Leche Entera 900ml,Lacteos,7,4017.13
2025-03-16,Lenteja 500g,Granos,3,4913.77
2025-03-16,Mani 50g,Snacks,3,2953.21
2025-03-16,Pan Blandito x5,Panaderia,5,3316.56
2025-03-16,Pan Tajado 500g,Panaderia,3,5919.9
2025-03-16,Papas 30g,Snacks,10,2521.12
2025-03-16,Queso Campesino 250g,Lacteos,7,7139.04
2025-03-16,Sal 500g,Despensa,4,1801.11
2025-03-16,Yogurt Fresa 200ml,Lacteos,10,2627.15
2025-03-17,Aceite 1L,Despensa,6,15650.42
2025-03-17,Agua 600ml,Bebidas,6,2120.01
2025-03-17,Arroz 1kg,Despensa,3,4153.56
2025-03-17,Azucar 1kg,Despensa,2,4799.13
2025-03-17,Bebida Energetica 250ml,Bebidas,4,4317.24
2025-03-17,Cafe Molido 250g,Despensa,3,8814.18
2025-03-17,Cerveza Sixpack,Bebidas,3,14530.25
2025-03-17,Chitos 40g,Snacks,6,2803.41
2025-03-17,Detergente 500g,Aseo,2,6928.14
2025-03-17,Frijol 500g,Granos,1,4826.48
2025-03-17,Galletas Chocolate,Snacks,5,3552.98
2025-03-17,Gaseosa Cola 400ml,Bebidas,11,2417.08
2025-03-17,Gaseosa Manzana 400ml,Bebidas,8,2785.36
2025-03-17,Harina Trigo 1kg,Despensa,3,4061.86
2025-03-17,Huevos x30,Despensa,3,16203.03
2025-03-17,Jabon Barra,Aseo,3,3400.34
2025-03-17,Jugo Mango 300ml,Bebidas,6,3512.81
2025-03-17,Leche Entera 900ml,Lacteos,6,3797.8
2025-03-17,Mani 50g,Snacks,5,3177.15
2025-03-17,Pan Blandito x5,Panaderia,5,3126.85
2025-03-17,Pan Tajado 500g,Panaderia,5,6278.13
2025-03-17,Papas 30g,Snacks,10,2418.53
2025-03-17,Queso Campesino 250g,Lacteos,3,7771.81
2025-03-17,Sal 500g,Despensa,1,1858.56
2025-03-17,Yogurt Fresa 200ml,Lacteos,4,2510.79
2025-03-18,Aceite 1L,Despensa,1,16328.95
2025-03-18,Agua 600ml,Bebidas,8,2114.82
2025-03-18,Arroz 1kg,Despensa,6,4506.24
2025-03-18,Azucar 1kg,Despensa,3,4787.96
2025-03-18,Bebida Energetica 250ml,Bebidas,4,4719.18
2025-03-18,Cafe Molido 250g,Despensa,4,9509.71
2025-03-18,Cerveza Sixpack,Bebidas,3,13818.5
2025-03-18,Chitos 40g,Snacks,5,2587.97
2025-03-18,Chocolate 250g,Despensa,2,9000.98
2025-03-18,Detergente 500g,Aseo,3,6808.91
2025-03-18,Frijol 500g,Granos,3,4963.24
2025-03-18,Galletas Chocolate,Snacks,5,3707.83
2025-03-18,Gaseosa Cola 400ml,Bebidas,18,2562.21
2025-03-18,Gaseosa Manzana 400ml,Bebidas,10,2869.68
2025-03-18,Harina Trigo 1kg,Despensa,3,4215.61
2025-03-18,Huevos x30,Despensa,4,17202.13
2025-03-18,Jabon Barra,Aseo,2,3202.91
2025-03-18,Jugo Mango 300ml,Bebidas,5,3321.37
2025-03-18,Leche Entera 900ml,Lacteos,11,3559.58
2025-03-18,Lenteja 500g,Granos,2,4686.38
2025-03-18,Mani 50g,Snacks,6,2899.11
2025-03-18,Pan Blandito x5,Panaderia,4,3099.47
2025-03-18,Pan Tajado 500g,Panaderia,2,5774.18
2025-03-18,Papas 30g,Snacks,8,2547.61
2025-03-18,Papel Higienico x4,Aseo,1,8538.14
2025-03-18,Queso Campesino 250g,Lacteos,2,7813.74
2025-03-18,Sal 500g,Despensa,4,1905.45
2025-03-18,Yogurt Fresa 200ml,Lacteos,5,2690.66
2025-03-19,Aceite 1L,Despensa,2,13970.8
2025-03-19,Agua 600ml,Bebidas,10,2036.12
2025-03-19,Arroz 1kg,Despensa,4,4679.91
2025-03-19,Azucar 1kg,Despensa,2,4845.27
2025-03-19,Bebida Energetica 250ml,Bebidas,3,4578.33
2025-03-19,Cerveza Sixpack,Bebidas,3,14918.33
2025-03-19,Chitos 40g,Snacks,8,2689.86
2025-03-19,Detergente 500g,Aseo,4,6422.32
2025-03-19,Frijol 500g,Granos,4,4955.8
2025-03-19,Galletas Chocolate,Snacks,4,3636.71
2025-03-19,Gaseosa Cola 400ml,Bebidas,12,2941.24
2025-03-19,Gaseosa Manzana 400ml,Bebidas,16,2540.53
2025-03-19,Harina Trigo 1kg,Despensa,1,4235.1
2025-03-19,Huevos x30,Despensa,3,15786.19
2025-03-19,Jabon Barra,Aseo,7,2693.09
2025-03-19,Jugo Mango 300ml,Bebidas,5,3192.48
2025-03-19,Leche Entera 900ml,Lacteos,9,4087.05
2025-03-19,Lenteja 500g,Granos,4,5094.84
2025-03-19,Mani 50g,Snacks,3,2812.8
2025-03-19,Pan Blandito x5,Panaderia,5,3295.87
2025-03-19,Pan Tajado 500g,Panaderia,3,5964.16
2025-03-19,Papas 30g,Snacks,9,2640.09
2025-03-19,Papel Higienico x4,Aseo,5,9216.66
2025-03-19,Queso Campesino 250g,Lacteos,1,7768.31
2025-03-19,Sal 500g,Despensa,4,1741.32
2025-03-19,Yogurt Fresa 200ml,Lacteos,5,2515.38
2025-03-20,Aceite 1L,Despensa,1,15759.58
2025-03-20,Agua 600ml,Bebidas,24,1757.64
2025-03-20,Arroz 1kg,Despensa,2,4562.69
2025-03-20,Azucar 1kg,Despensa,1,4759.42
2025-03-20,Bebida Energetica 250ml,Bebidas,4,4235.71
2025-03-20,Cafe Molido 250g,Despensa,1,9658.97
2025-03-20,Cerveza Sixpack,Bebidas,4,15629.97
2025-03-20,Chitos 40g,Snacks,1,2597.58
2025-03-20,Chocolate 250g,Despensa,1,8014.58
2025-03-20,Detergente 500g,Aseo,1,6522.93
2025-03-20,Galletas Chocolate,Snacks,8,3670.64
2025-03-20,Gaseosa Cola 400ml,Bebidas,8,2880.47
2025-03-20,Gaseosa Manzana 400ml,Bebidas,7,2856.42
2025-03-20,Harina Trigo 1kg,Despensa,2,3910.0
2025-03-20,Huevos x30,Despensa,1,17315.57
2025-03-20,Jabon Barra,Aseo,2,3182.57
2025-03-20,Jugo Mango 300ml,Bebidas,3,3439.43
2025-03-20,Leche Entera 900ml,Lacteos,9,4107.99
2025-03-20,Lenteja 500g,Granos,1,5082.05
2025-03-20,Mani 50g,Snacks,1,2972.82
2025-03-20,Pan Blandito x5,Panaderia,7,3421.0
2025-03-20,Pan Tajado 500g,Panaderia,3,5873.22
2025-03-20,Papas 30g,Snacks,8,2524.4
2025-03-20,Papel Higienico x4,Aseo,2,8939.77
2025-03-20,Queso Campesino 250g,Lacteos,5,7512.45
2025-03-20,Sal 500g,Despensa,2,1881.32
2025-03-20,Yogurt Fresa 200ml,Lacteos,7,2581.99
2025-03-21,Aceite 1L,Despensa,3,15973.38
2025-03-21,Agua 600ml,Bebidas,5,2141.23
2025-03-21,Arroz 1kg,Despensa,2,4756.38
2025-03-21,Azucar 1kg,Despensa,2,4713.63
2025-03-21,Bebida Energetica 250ml,Bebidas,2,4418.57
2025-03-21,Cafe Molido 250g,Despensa,4,9142.73
2025-03-21,Cerveza Sixpack,Bebidas,5,15776.16
2025-03-21,Chitos 40g,Snacks,5,2801.41
2025-03-21,Detergente 500g,Aseo,2,5642.73
2025-03-21,Frijol 500g,Granos,3,5315.11
2025-03-21,Galletas Chocolate,Snacks,9,3559.11
2025-03-21,Gaseosa Cola 400ml,Bebidas,16,3039.27
2025-03-21,Gaseosa Manzana 400ml,Bebidas,6,2876.01
2025-03-21,Harina Trigo 1kg,Despensa,4,4178.05
2025-03-21,Huevos x30,Despensa,2,16644.15
2025-03-21,Jabon Barra,Aseo,2,3267.28
2025-03-21,Jugo Mango 300ml,Bebidas,4,3221.84
2025-03-21,Leche Entera 900ml,Lacteos,7,4337.47
2025-03-21,Lenteja 500g,Granos,2,4889.49
2025-03-21,Mani 50g,Snacks,8,2745.28
2025-03-21,Pan Blandito x5,Panaderia,7,3177.51
2025-03-21,Pan Tajado 500g,Panaderia,4,5690.58
2025-03-21,Papas 30g,Snacks,8,2540.58
2025-03-21,Queso Campesino 250g,Lacteos,5,7562.18
2025-03-21,Sal 500g,Despensa,1,2034.08
2025-03-21,Yogurt Fresa 200ml,Lacteos,10,2437.62
2025-03-22,Aceite 1L,Despensa,2,15406.01
2025-03-22,Agua 600ml,Bebidas,5,2042.93
2025-03-22,Arroz 1kg,Despensa,5,4836.76
2025-03-22,Azucar 1kg,Despensa,6,4243.71
2025-03-22,Bebida Energetica 250ml,Bebidas,1,4763.54
2025-03-22,Cafe Molido 250g,Despensa,4,7923.37
2025-03-22,Cerveza Sixpack,Bebidas,4,14780.5
2025-03-22,Chitos 40g,Snacks,7,2701.86
2025-03-22,Detergente 500g,Aseo,2,6687.07
2025-03-22,Frijol 500g,Granos,3,5060.3
2025-03-22,Galletas Chocolate,Snacks,8,3664.3
2025-03-22,Gaseosa Cola 400ml,Bebidas,12,3075.56
2025-03-22,Gaseosa Manzana 400ml,Bebidas,15,2894.95
2025-03-22,Harina Trigo 1kg,Despensa,1,4157.74
2025-03-22,Huevos x30,Despensa,1,16671.93
2025-03-22,Jabon Barra,Aseo,2,3363.5
2025-03-22,Jugo Mango 300ml,Bebidas,3,3199.84
2025-03-22,Leche Entera 900ml,Lacteos,3,4173.12
2025-03-22,Lenteja 500g,Granos,1,4259.1
2025-03-22,Mani 50g,Snacks,11,3077.4
2025-03-22,Pan Tajado 500g,Panaderia,5,6062.72
2025-03-22,Papas 30g,Snacks,16,2657.49
2025-03-22,Papel Higienico x4,Aseo,3,9928.48
2025-03-22,Queso Campesino 250g,Lacteos,3,8075.2
2025-03-22,Yogurt Fresa 200ml,Lacteos,9,2765.19
2025-03-23,Aceite 1L,Despensa,2,15585.91
2025-03-23,Agua 600ml,Bebidas,9,2092.92
2025-03-23,Arroz 1kg,Despensa,4,4868.34
2025-03-23,Azucar 1kg,Despensa,3,4570.73
2025-03-23,Bebida Energetica 250ml,Bebidas,3,4534.46
2025-03-23,Cafe Molido 250g,Despensa,3,8983.08
2025-03-23,Cerveza Sixpack,Bebidas,4,15369.64
2025-03-23,Chitos 40g,Snacks,6,2673.33
2025-03-23,Chocolate 250g,Despensa,2,7873.43
2025-03-23,Detergente 500g,Aseo,3,6747.18
2025-03-23,Frijol 500g,Granos,2,5124.76
2025-03-23,Galletas Chocolate,Snacks,10,3524.38
2025-03-23,Gaseosa Cola 400ml,Bebidas,16,3002.04
2025-03-23,Gaseosa Manzana 400ml,Bebidas,10,2771.89
2025-03-23,Harina Trigo 1kg,Despensa,2,4251.86
2025-03-23,Huevos x30,Despensa,1,15949.58
2025-03-23,Jabon Barra,Aseo,5,2717.65
2025-03-23,Jugo Mango 300ml,Bebidas,10,3400.77
2025-03-23,Leche Entera 900ml,Lacteos,9,4086.89
2025-03-23,Lenteja 500g,Granos,1,5011.85
2025-03-23,Mani 50g,Snacks,2,2901.97
2025-03-23,Pan Blandito x5,Panaderia,1,3145.76
2025-03-23,Pan Tajado 500g,Panaderia,2,5841.4
2025-03-23,Papas 30g,Snacks,12,2632.56
2025-03-23,Papel Higienico x4,Aseo,1,10050.06
2025-03-23,Sal 500g,Despensa,5,1891.34
2025-03-23,Yogurt Fresa 200ml,Lacteos,15,2268.21
2025-03-24,Aceite 1L,Despensa,5,13193.63
2025-03-24,Agua 600ml,Bebidas,9,2038.37
2025-03-24,Arroz 1kg,Despensa,5,4764.59
2025-03-24,Azucar 1kg,Despensa,3,4953.3
2025-03-24,Bebida Energetica 250ml,Bebidas,6,4671.41
2025-03-24,Cafe Molido 250g,Despensa,3,9264.65
2025-03-24,Cerveza Sixpack,Bebidas,6,14554.9
2025-03-24,Chitos 40g,Snacks,9,2621.12
2025-03-24,Chocolate 250g,Despensa,3,8454.85
2025-03-24,Frijol 500g,Granos,3,5282.33
2025-03-24,Galletas Chocolate,Snacks,3,3373.46
2025-03-24,Gaseosa Cola 400ml,Bebidas,18,2808.14
2025-03-24,Gaseosa Manzana 400ml,Bebidas,4,2823.47
2025-03-24,Harina Trigo 1kg,Despensa,3,4168.14
2025-03-24,Huevos x30,Despensa,4,16128.8
2025-03-24,Jabon Barra,Aseo,3,2946.73
2025-03-24,Jugo Mango 300ml,Bebidas,8,3153.17
2025-03-24,Leche Entera 900ml,Lacteos,12,3420.8
2025-03-24,Lenteja 500g,Granos,1,4604.82
2025-03-24,Mani 50g,Snacks,3,2884.02
2025-03-24,Pan Blandito x5,Panaderia,4,2912.18
2025-03-24,Pan Tajado 500g,Panaderia,4,6224.8
2025-03-24,Papas 30g,Snacks,6,2509.69
2025-03-24,Sal 500g,Despensa,1,1797.61
2025-03-24,Yogurt Fresa 200ml,Lacteos,3,2571.24
2025-03-25,Aceite 1L,Despensa,6,16228.17
2025-03-25,Agua 600ml,Bebidas,7,2153.32
2025-03-25,Arroz 1kg,Despensa,5,4856.06
2025-03-25,Azucar 1kg,Despensa,4,4663.45
2025-03-25,Bebida Energetica 250ml,Bebidas,5,4686.63
2025-03-25,Cafe Molido 250g,Despensa,1,9387.32
2025-03-25,Cerveza Sixpack,Bebidas,2,14823.45
2025-03-25,Chitos 40g,Snacks,7,2791.38
2025-03-25,Chocolate 250g,Despensa,1,8790.45
2025-03-25,Detergente 500g,Aseo,2,6347.04
2025-03-25,Frijol 500g,Granos,3,5163.1
2025-03-25,Galletas Chocolate,Snacks,7,3565.84
2025-03-25,Gaseosa Cola 400ml,Bebidas,9,2876.88
2025-03-25,Gaseosa Manzana 400ml,Bebidas,6,2872.46
2025-03-25,Harina Trigo 1kg,Despensa,4,4123.74
2025-03-25,Jabon Barra,Aseo,3,3296.62
2025-03-25,Jugo Mango 300ml,Bebidas,10,3306.19
2025-03-25,Leche Entera 900ml,Lacteos,8,3733.96
2025-03-25,Lenteja 500g,Granos,6,4783.74
2025-03-25,Mani 50g,Snacks,6,3061.22
2025-03-25,Pan Blandito x5,Panaderia,7,2966.49
2025-03-25,Pan Tajado 500g,Panaderia,3,5767.84
2025-03-25,Papas 30g,Snacks,17,2718.79
2025-03-25,Papel Higienico x4,Aseo,3,9189.46
2025-03-25,Queso Campesino 250g,Lacteos,5,8161.13
2025-03-25,Sal 500g,Despensa,2,1888.16
2025-03-25,Yogurt Fresa 200ml,Lacteos,5,2565.81
2025-03-26,Aceite 1L,Despensa,3,16187.87
2025-03-26,Agua 600ml,Bebidas,10,2194.96
2025-03-26,Arroz 1kg,Despensa,4,4673.81
2025-03-26,Azucar 1kg,Despensa,2,4786.82
2025-03-26,Bebida Energetica 250ml,Bebidas,1,3603.81
2025-03-26,Cafe Molido 250g,Despensa,2,9161.24
2025-03-26,Cerveza Sixpack,Bebidas,3,16284.44
2025-03-26,Chitos 40g,Snacks,4,2662.31
2025-03-26,Detergente 500g,Aseo,1,6997.11
2025-03-26,Frijol 500g,Granos,4,5292.35
2025-03-26,Galletas Chocolate,Snacks,1,3652.18
2025-03-26,Gaseosa Cola 400ml,Bebidas,13,2805.97
2025-03-26,Gaseosa Manzana 400ml,Bebidas,7,2921.29
2025-03-26,Huevos x30,Despensa,5,15241.49
2025-03-26,Jabon Barra,Aseo,5,3152.35
2025-03-26,Jugo Mango 300ml,Bebidas,3,3263.17
2025-03-26,Leche Entera 900ml,Lacteos,8,4327.47
2025-03-26,Lenteja 500g,Granos,4,4998.4
2025-03-26,Mani 50g,Snacks,6,3082.4
2025-03-26,Pan Blandito x5,Panaderia,3,3368.72
2025-03-26,Pan Tajado 500g,Panaderia,7,6030.85
2025-03-26,Papas 30g,Snacks,9,2499.15
2025-03-26,Papel Higienico x4,Aseo,1,8994.06
2025-03-26,Queso Campesino 250g,Lacteos,3,7631.55
2025-03-26,Sal 500g,Despensa,4,1929.18
2025-03-26,Yogurt Fresa 200ml,Lacteos,3,2619.13
2025-03-27,Aceite 1L,Despensa,1,15781.47
2025-03-27,Agua 600ml,Bebidas,8,2146.34
2025-03-27,Arroz 1kg,Despensa,4,4581.64
2025-03-27,Bebida Energetica 250ml,Bebidas,4,4374.05
2025-03-27,Cafe Molido 250g,Despensa,1,9108.89
2025-03-27,Cerveza Sixpack,Bebidas,10,12836.36
2025-03-27,Chitos 40g,Snacks,4,2694.76
2025-03-27,Chocolate 250g,Despensa,2,8768.38
2025-03-27,Detergente 500g,Aseo,4,6194.0
2025-03-27,Frijol 500g,Granos,2,5408.35
2025-03-27,Galletas Chocolate,Snacks,8,3578.47
2025-03-27,Gaseosa Cola 400ml,Bebidas,11,2852.65
2025-03-27,Gaseosa Manzana 400ml,Bebidas,9,2881.98
2025-03-27,Harina Trigo 1kg,Despensa,1,4188.91
2025-03-27,Huevos x30,Despensa,3,16304.0
2025-03-27,Jabon Barra,Aseo,6,3431.36
2025-03-27,Jugo Mango 300ml,Bebidas,6,3297.62
2025-03-27,Leche Entera 900ml,Lacteos,2,4081.44
2025-03-27,Lenteja 500g,Granos,4,4850.0
2025-03-27,Mani 50g,Snacks,4,3005.7
2025-03-27,Pan Blandito x5,Panaderia,5,3137.77
2025-03-27,Pan Tajado 500g,Panaderia,5,5676.65
2025-03-27,Papas 30g,Snacks,9,2564.02
2025-03-27,Queso Campesino 250g,Lacteos,2,7921.45
2025-03-27,Yogurt Fresa 200ml,Lacteos,7,2651.66
2025-03-28,Aceite 1L,Despensa,3,16807.78
2025-03-28,Agua 600ml,Bebidas,11,2161.96
2025-03-28,Arroz 1kg,Despensa,2,4033.1
2025-03-28,Azucar 1kg,Despensa,3,4868.39
2025-03-28,Bebida Energetica 250ml,Bebidas,4,4424.35
2025-03-28,Cafe Molido 250g,Despensa,3,9357.38
2025-03-28,Cerveza Sixpack,Bebidas,4,14301.35
2025-03-28,Chitos 40g,Snacks,6,2423.37
2025-03-28,Detergente 500g,Aseo,1,6881.84
2025-03-28,Frijol 500g,Granos,4,5339.24
2025-03-28,Galletas Chocolate,Snacks,10,4021.48
2025-03-28,Gaseosa Cola 400ml,Bebidas,9,2848.1
2025-03-28,Gaseosa Manzana 400ml,Bebidas,10,2649.03
2025-03-28,Harina Trigo 1kg,Despensa,1,4159.81
2025-03-28,Huevos x30,Despensa,4,16126.51
2025-03-28,Jabon Barra,Aseo,2,3128.35
2025-03-28,Jugo Mango 300ml,Bebidas,2,3220.99
2025-03-28,Leche Entera 900ml,Lacteos,3,4279.83
2025-03-28,Lenteja 500g,Granos,2,5009.33
2025-03-28,Mani 50g,Snacks,7,2916.95
2025-03-28,Pan Blandito x5,Panaderia,7,3352.3
2025-03-28,Pan Tajado 500g,Panaderia,4,5790.46
2025-03-28,Papas 30g,Snacks,28,2320.26
2025-03-28,Papel Higienico x4,Aseo,2,8234.18
2025-03-28,Queso Campesino 250g,Lacteos,3,7940.94
2025-03-28,Sal 500g,Despensa,2,1898.41
2025-03-28,Yogurt Fresa 200ml,Lacteos,6,2551.59
2025-03-29,Aceite 1L,Despensa,1,15262.33
2025-03-29,Agua 600ml,Bebidas,11,2158.21
2025-03-29,Arroz 1kg,Despensa,6,4895.66
2025-03-29,Azucar 1kg,Despensa,4,4577.09
2025-03-29,Bebida Energetica 250ml,Bebidas,6,4662.54
2025-03-29,Cafe Molido 250g,Despensa,2,9807.66
2025-03-29,Cerveza Sixpack,Bebidas,5,13226.5
2025-03-29,Chitos 40g,Snacks,8,2862.79
2025-03-29,Detergente 500g,Aseo,2,6696.83
2025-03-29,Frijol 500g,Granos,1,5163.74
2025-03-29,Galletas Chocolate,Snacks,7,3485.56
2025-03-29,Gaseosa Cola 400ml,Bebidas,22,2877.19
2025-03-29,Gaseosa Manzana 400ml,Bebidas,9,2670.88
2025-03-29,Harina Trigo 1kg,Despensa,2,4149.35
2025-03-29,Huevos x30,Despensa,1,16875.86
2025-03-29,Jabon Barra,Aseo,4,3209.64
2025-03-29,Jugo Mango 300ml,Bebidas,7,3350.01
2025-03-29,Leche Entera 900ml,Lacteos,11,4055.18
2025-03-29,Lenteja 500g,Granos,1,4869.04
2025-03-29,Mani 50g,Snacks,4,2902.17
2025-03-29,Pan Blandito x5,Panaderia,4,3028.67
2025-03-29,Pan Tajado 500g,Panaderia,5,6073.57
2025-03-29,Papas 30g,Snacks,9,2798.29
2025-03-29,Papel Higienico x4,Aseo,4,7819.54
2025-03-29,Queso Campesino 250g,Lacteos,4,8245.82
2025-03-29,Sal 500g,Despensa,2,1956.02
2025-03-29,Yogurt Fresa 200ml,Lacteos,5,2579.25
2025-03-30,Aceite 1L,Despensa,3,15740.47
2025-03-30,Agua 600ml,Bebidas,4,2138.53
2025-03-30,Arroz 1kg,Despensa,12,4553.24
2025-03-30,Azucar 1kg,Despensa,2,4949.12
2025-03-30,Bebida Energetica 250ml,Bebidas,6,4408.57
2025-03-30,Cerveza Sixpack,Bebidas,2,15626.53
2025-03-30,Chitos 40g,Snacks,8,2826.91
2025-03-30,Chocolate 250g,Despensa,7,8760.79
2025-03-30,Detergente 500g,Aseo,1,6746.75
2025-03-30,Frijol 500g,Granos,2,5124.94
2025-03-30,Galletas Chocolate,Snacks,8,3649.38
2025-03-30,Gaseosa Cola 400ml,Bebidas,9,2988.02
2025-03-30,Gaseosa Manzana 400ml,Bebidas,6,2799.54
2025-03-30,Harina Trigo 1kg,Despensa,3,4417.5
2025-03-30,Huevos x30,Despensa,4,16349.42
2025-03-30,Jabon Barra,Aseo,3,3130.51
2025-03-30,Jugo Mango 300ml,Bebidas,6,3287.28
2025-03-30,Leche Entera 900ml,Lacteos,6,4466.84
2025-03-30,Lenteja 500g,Granos,2,4787.77
2025-03-30,Mani 50g,Snacks,8,3020.01
2025-03-30,Pan Blandito x5,Panaderia,7,3305.65
2025-03-30,Pan Tajado 500g,Panaderia,10,5089.64
2025-03-30,Papas 30g,Snacks,10,2565.9
2025-03-30,Papel Higienico x4,Aseo,6,9717.8
2025-03-30,Queso Campesino 250g,Lacteos,5,7658.39
